id_cliente,idade,renda_mensal,estado,canal_aquisicao,id_pedido,sku_produto,data_compra,quantidade,categoria,linha,custo_producao,preco_venda,Lucro
CLI08172,38,5838.77,PR,Orgânico,PED018656,SKU035,2025-01-12,3,Vinho,Padrão,25.3,32.16,6.859999999999996
CLI08172,38,5838.77,PR,Orgânico,PED025969,SKU021,2025-03-17,2,Queijo,Fancy,34.11,92.27,58.16
CLI08172,38,5838.77,PR,Orgânico,PED041366,SKU017,2025-06-14,2,Café,Fancy,49.65,128.55,78.9
CLI08173,23,2281.65,PE,Instagram,PED013363,SKU012,2025-05-07,3,Café,Padrão,21.24,29.1,7.860000000000003
CLI08173,23,2281.65,PE,Instagram,PED027608,SKU047,2025-03-03,3,Vinho,Padrão,20.1,24.7,4.599999999999998
CLI08173,23,2281.65,PE,Instagram,PED033205,SKU043,2025-01-10,4,Chocolate,Padrão,12.3,17.05,4.75
CLI08173,23,2281.65,PE,Instagram,PED044858,SKU038,2025-11-21,1,Queijo,Fancy,41.12,86.83,45.71
CLI08174,38,5794.34,MG,Instagram,PED023391,SKU023,2025-09-28,2,Vinho,Padrão,18.37,23.98,5.609999999999999
CLI08175,56,11181.8,BA,Instagram,PED022751,SKU009,2025-04-25,3,Queijo,Padrão,11.4,14.19,2.789999999999999
CLI08175,56,11181.8,BA,Instagram,PED022861,SKU033,2025-05-31,5,Vinho,Padrão,25.99,33.35,7.360000000000003
CLI08175,56,11181.8,BA,Instagram,PED041669,SKU049,2025-06-17,1,Café,Fancy,31.37,77.62,46.25
CLI08176,41,3615.49,PR,Orgânico,PED004094,SKU022,2025-12-17,4,Vinho,Padrão,24.91,33.34,8.430000000000003
CLI08176,41,3615.49,PR,Orgânico,PED006731,SKU005,2025-12-18,2,Café,Padrão,8.25,10.54,2.289999999999999
CLI08176,41,3615.49,PR,Orgânico,PED014031,SKU012,2025-01-28,4,Café,Padrão,21.24,29.1,7.860000000000003
CLI08176,41,3615.49,PR,Orgânico,PED025740,SKU006,2025-04-10,2,Queijo,Padrão,24.85,33.3,8.449999999999996
CLI08176,41,3615.49,PR,Orgânico,PED030074,SKU012,2025-11-23,2,Café,Padrão,21.24,29.1,7.860000000000003
CLI08176,41,3615.49,PR,Orgânico,PED036176,SKU034,2025-01-26,3,Café,Padrão,28.01,34.38,6.370000000000001
CLI08176,41,3615.49,PR,Orgânico,PED042623,SKU036,2025-07-16,2,Queijo,Padrão,8.56,10.97,2.41
CLI08177,50,10277.91,RS,Orgânico,PED017653,SKU040,2025-07-30,2,Chocolate,Padrão,12.65,17.56,4.909999999999998
CLI08177,50,10277.91,RS,Orgânico,PED018696,SKU003,2025-02-16,2,Café,Padrão,28.73,37.16,8.429999999999996
CLI08177,50,10277.91,RS,Orgânico,PED025495,SKU015,2025-03-01,2,Queijo,Fancy,27.02,70.79,43.77000000000001
CLI08177,50,10277.91,RS,Orgânico,PED032833,SKU023,2025-05-20,4,Vinho,Padrão,18.37,23.98,5.609999999999999
CLI08177,50,10277.91,RS,Orgânico,PED034970,SKU003,2025-06-18,4,Café,Padrão,28.73,37.16,8.429999999999996
CLI08177,50,10277.91,RS,Orgânico,PED045759,SKU035,2025-12-27,3,Vinho,Padrão,25.3,32.16,6.859999999999996
CLI08177,50,10277.91,RS,Orgânico,PED048959,SKU024,2025-02-20,4,Café,Padrão,22.37,29.42,7.050000000000001
CLI08177,50,10277.91,RS,Orgânico,PED049105,SKU019,2025-10-02,5,Queijo,Padrão,6.62,8.72,2.1000000000000005
CLI08178,35,4496.51,PE,TikTok,PED001324,SKU039,2025-07-03,2,Queijo,Fancy,37.03,128.84,91.81
CLI08178,35,4496.51,PE,TikTok,PED001708,SKU037,2025-07-31,1,Vinho,Fancy,22.55,50.24,27.69
CLI08178,35,4496.51,PE,TikTok,PED032104,SKU039,2025-05-17,2,Queijo,Fancy,37.03,128.84,91.81
CLI08178,35,4496.51,PE,TikTok,PED033388,SKU001,2025-07-23,2,Chocolate,Fancy,36.19,101.34,65.15
CLI08179,45,8178.04,RJ,Google,PED005209,SKU041,2025-07-18,1,Café,Fancy,28.04,86.55,58.51
CLI08179,45,8178.04,RJ,Google,PED014575,SKU034,2025-12-14,2,Café,Padrão,28.01,34.38,6.370000000000001
CLI08179,45,8178.04,RJ,Google,PED014798,SKU030,2025-03-20,3,Chocolate,Padrão,21.01,27.55,6.539999999999999
CLI08179,45,8178.04,RJ,Google,PED018744,SKU039,2025-08-08,2,Queijo,Fancy,37.03,128.84,91.81
CLI08179,45,8178.04,RJ,Google,PED035650,SKU017,2025-03-29,2,Café,Fancy,49.65,128.55,78.9
CLI08180,69,12706.51,RJ,Instagram,PED004415,SKU017,2025-03-06,1,Café,Fancy,49.65,128.55,78.9
CLI08180,69,12706.51,RJ,Instagram,PED012736,SKU034,2025-01-19,2,Café,Padrão,28.01,34.38,6.370000000000001
CLI08180,69,12706.51,RJ,Instagram,PED040174,SKU040,2025-11-22,4,Chocolate,Padrão,12.65,17.56,4.909999999999998
CLI08180,69,12706.51,RJ,Instagram,PED040280,SKU032,2025-12-30,5,Chocolate,Padrão,29.64,36.07,6.43
CLI08180,69,12706.51,RJ,Instagram,PED048527,SKU006,2025-04-17,3,Queijo,Padrão,24.85,33.3,8.449999999999996
CLI08181,49,11843.5,SC,Orgânico,PED016575,SKU013,2025-07-21,3,Café,Padrão,13.05,16.27,3.219999999999999
CLI08181,49,11843.5,SC,Orgânico,PED023331,SKU032,2025-04-04,3,Chocolate,Padrão,29.64,36.07,6.43
CLI08181,49,11843.5,SC,Orgânico,PED038010,SKU045,2025-06-09,1,Queijo,Fancy,23.07,70.64,47.57
CLI08181,49,11843.5,SC,Orgânico,PED044574,SKU042,2025-10-09,4,Café,Padrão,22.14,29.93,7.789999999999999
CLI08181,49,11843.5,SC,Orgânico,PED046292,SKU012,2025-09-15,4,Café,Padrão,21.24,29.1,7.860000000000003
CLI08182,29,3889.72,SC,Instagram,PED014257,SKU001,2025-06-22,2,Chocolate,Fancy,36.19,101.34,65.15
CLI08182,29,3889.72,SC,Instagram,PED033605,SKU038,2025-12-03,2,Queijo,Fancy,41.12,86.83,45.71
CLI08183,65,5658.44,SP,Orgânico,PED002140,SKU002,2025-05-10,5,Vinho,Padrão,13.96,19.13,5.169999999999998
CLI08183,65,5658.44,SP,Orgânico,PED011584,SKU002,2025-10-07,4,Vinho,Padrão,13.96,19.13,5.169999999999998
CLI08183,65,5658.44,SP,Orgânico,PED015241,SKU013,2025-09-11,2,Café,Padrão,13.05,16.27,3.219999999999999
CLI08183,65,5658.44,SP,Orgânico,PED027264,SKU015,2025-08-13,1,Queijo,Fancy,27.02,70.79,43.77000000000001
CLI08183,65,5658.44,SP,Orgânico,PED037401,SKU020,2025-08-06,4,Vinho,Padrão,13.27,18.56,5.289999999999999
CLI08183,65,5658.44,SP,Orgânico,PED044731,SKU023,2025-02-18,3,Vinho,Padrão,18.37,23.98,5.609999999999999
CLI08184,59,5389.36,RJ,Google,PED008928,SKU012,2025-02-12,5,Café,Padrão,21.24,29.1,7.860000000000003
CLI08184,59,5389.36,RJ,Google,PED009415,SKU009,2025-04-04,3,Queijo,Padrão,11.4,14.19,2.789999999999999
CLI08184,59,5389.36,RJ,Google,PED017241,SKU030,2025-08-17,2,Chocolate,Padrão,21.01,27.55,6.539999999999999
CLI08184,59,5389.36,RJ,Google,PED025202,SKU022,2025-02-16,3,Vinho,Padrão,24.91,33.34,8.430000000000003
CLI08184,59,5389.36,RJ,Google,PED025464,SKU025,2025-12-13,3,Chocolate,Padrão,7.36,9.23,1.87
CLI08185,44,6424.72,RS,Google,PED018699,SKU015,2025-01-21,1,Queijo,Fancy,27.02,70.79,43.77000000000001
CLI08185,44,6424.72,RS,Google,PED026397,SKU010,2025-11-20,2,Chocolate,Fancy,22.36,48.84,26.480000000000004
CLI08185,44,6424.72,RS,Google,PED038489,SKU031,2025-02-03,3,Queijo,Padrão,14.02,17.8,3.780000000000001
CLI08185,44,6424.72,RS,Google,PED042943,SKU027,2025-12-08,4,Queijo,Padrão,16.11,20.55,4.440000000000001
CLI08186,27,5434.78,RJ,Instagram,PED004523,SKU037,2025-04-15,1,Vinho,Fancy,22.55,50.24,27.69
CLI08186,27,5434.78,RJ,Instagram,PED011256,SKU025,2025-04-20,4,Chocolate,Padrão,7.36,9.23,1.87
CLI08186,27,5434.78,RJ,Instagram,PED027749,SKU048,2025-06-06,2,Chocolate,Fancy,32.15,97.58,65.43
CLI08186,27,5434.78,RJ,Instagram,PED035375,SKU017,2025-08-08,2,Café,Fancy,49.65,128.55,78.9
CLI08186,27,5434.78,RJ,Instagram,PED043938,SKU011,2025-06-02,2,Queijo,Fancy,29.61,95.33,65.72
CLI08186,27,5434.78,RJ,Instagram,PED049819,SKU029,2025-10-09,1,Café,Fancy,19.0,46.93,27.93
CLI08187,63,7573.13,RS,Orgânico,PED003456,SKU003,2025-06-22,3,Café,Padrão,28.73,37.16,8.429999999999996
CLI08187,63,7573.13,RS,Orgânico,PED014319,SKU031,2025-04-02,5,Queijo,Padrão,14.02,17.8,3.780000000000001
CLI08187,63,7573.13,RS,Orgânico,PED023482,SKU033,2025-01-11,5,Vinho,Padrão,25.99,33.35,7.360000000000003
CLI08187,63,7573.13,RS,Orgânico,PED031748,SKU035,2025-01-19,4,Vinho,Padrão,25.3,32.16,6.859999999999996
CLI08188,69,6830.95,RS,Google,PED010490,SKU042,2025-07-10,5,Café,Padrão,22.14,29.93,7.789999999999999
CLI08188,69,6830.95,RS,Google,PED012806,SKU033,2025-08-19,3,Vinho,Padrão,25.99,33.35,7.360000000000003
CLI08188,69,6830.95,RS,Google,PED014094,SKU004,2025-01-25,4,Vinho,Padrão,15.7,20.26,4.560000000000002
CLI08188,69,6830.95,RS,Google,PED019079,SKU042,2025-01-16,2,Café,Padrão,22.14,29.93,7.789999999999999
CLI08188,69,6830.95,RS,Google,PED049307,SKU006,2025-10-13,5,Queijo,Padrão,24.85,33.3,8.449999999999996
CLI08189,59,11802.19,MG,Google,PED012875,SKU020,2025-01-16,5,Vinho,Padrão,13.27,18.56,5.289999999999999
CLI08189,59,11802.19,MG,Google,PED019584,SKU023,2025-01-24,5,Vinho,Padrão,18.37,23.98,5.609999999999999
CLI08189,59,11802.19,MG,Google,PED026345,SKU047,2025-10-13,3,Vinho,Padrão,20.1,24.7,4.599999999999998
CLI08189,59,11802.19,MG,Google,PED043970,SKU035,2025-12-16,3,Vinho,Padrão,25.3,32.16,6.859999999999996
CLI08190,49,7727.8,PE,Google,PED008482,SKU019,2025-11-04,2,Queijo,Padrão,6.62,8.72,2.1000000000000005
CLI08190,49,7727.8,PE,Google,PED033200,SKU020,2025-08-21,5,Vinho,Padrão,13.27,18.56,5.289999999999999
CLI08190,49,7727.8,PE,Google,PED036485,SKU038,2025-03-25,2,Queijo,Fancy,41.12,86.83,45.71
CLI08190,49,7727.8,PE,Google,PED036637,SKU032,2025-11-20,3,Chocolate,Padrão,29.64,36.07,6.43
CLI08190,49,7727.8,PE,Google,PED038792,SKU006,2025-08-27,5,Queijo,Padrão,24.85,33.3,8.449999999999996
CLI08190,49,7727.8,PE,Google,PED048710,SKU047,2025-04-18,2,Vinho,Padrão,20.1,24.7,4.599999999999998
CLI08191,59,4354.37,SC,Google,PED002006,SKU038,2025-09-24,2,Queijo,Fancy,41.12,86.83,45.71
CLI08191,59,4354.37,SC,Google,PED008139,SKU032,2025-04-23,2,Chocolate,Padrão,29.64,36.07,6.43
CLI08191,59,4354.37,SC,Google,PED011017,SKU029,2025-03-15,1,Café,Fancy,19.0,46.93,27.93
CLI08191,59,4354.37,SC,Google,PED023822,SKU005,2025-06-18,3,Café,Padrão,8.25,10.54,2.289999999999999
CLI08191,59,4354.37,SC,Google,PED035701,SKU007,2025-01-21,5,Chocolate,Padrão,10.68,13.22,2.540000000000001
CLI08191,59,4354.37,SC,Google,PED038271,SKU042,2025-05-26,3,Café,Padrão,22.14,29.93,7.789999999999999
CLI08191,59,4354.37,SC,Google,PED049066,SKU031,2025-04-21,5,Queijo,Padrão,14.02,17.8,3.780000000000001
CLI08192,43,6507.45,RS,Orgânico,PED000076,SKU030,2025-03-06,5,Chocolate,Padrão,21.01,27.55,6.539999999999999
CLI08192,43,6507.45,RS,Orgânico,PED007706,SKU038,2025-11-28,2,Queijo,Fancy,41.12,86.83,45.71
CLI08192,43,6507.45,RS,Orgânico,PED007721,SKU012,2025-11-01,4,Café,Padrão,21.24,29.1,7.860000000000003
CLI08192,43,6507.45,RS,Orgânico,PED011413,SKU005,2025-07-18,2,Café,Padrão,8.25,10.54,2.289999999999999
CLI08192,43,6507.45,RS,Orgânico,PED013254,SKU031,2025-06-27,3,Queijo,Padrão,14.02,17.8,3.780000000000001
CLI08192,43,6507.45,RS,Orgânico,PED014541,SKU046,2025-01-01,2,Café,Fancy,28.93,92.47,63.54
CLI08192,43,6507.45,RS,Orgânico,PED021337,SKU040,2025-01-22,3,Chocolate,Padrão,12.65,17.56,4.909999999999998
CLI08192,43,6507.45,RS,Orgânico,PED033569,SKU014,2025-12-21,5,Chocolate,Padrão,19.99,27.88,7.890000000000001
CLI08192,43,6507.45,RS,Orgânico,PED036918,SKU010,2025-05-22,2,Chocolate,Fancy,22.36,48.84,26.480000000000004
CLI08192,43,6507.45,RS,Orgânico,PED038003,SKU013,2025-07-15,4,Café,Padrão,13.05,16.27,3.219999999999999
CLI08192,43,6507.45,RS,Orgânico,PED049529,SKU032,2025-07-19,4,Chocolate,Padrão,29.64,36.07,6.43
CLI08193,42,1082.52,BA,Google,PED003237,SKU032,2025-03-09,3,Chocolate,Padrão,29.64,36.07,6.43
CLI08193,42,1082.52,BA,Google,PED015429,SKU033,2025-08-29,4,Vinho,Padrão,25.99,33.35,7.360000000000003
CLI08193,42,1082.52,BA,Google,PED018830,SKU037,2025-02-02,1,Vinho,Fancy,22.55,50.24,27.69
CLI08193,42,1082.52,BA,Google,PED023375,SKU031,2025-02-06,5,Queijo,Padrão,14.02,17.8,3.780000000000001
CLI08193,42,1082.52,BA,Google,PED035641,SKU014,2025-12-10,5,Chocolate,Padrão,19.99,27.88,7.890000000000001
CLI08193,42,1082.52,BA,Google,PED038112,SKU034,2025-12-03,4,Café,Padrão,28.01,34.38,6.370000000000001
CLI08193,42,1082.52,BA,Google,PED042037,SKU007,2025-07-06,5,Chocolate,Padrão,10.68,13.22,2.540000000000001
CLI08193,42,1082.52,BA,Google,PED044137,SKU002,2025-01-04,2,Vinho,Padrão,13.96,19.13,5.169999999999998
CLI08194,28,6827.72,SP,Instagram,PED009789,SKU040,2025-07-13,5,Chocolate,Padrão,12.65,17.56,4.909999999999998
CLI08194,28,6827.72,SP,Instagram,PED013799,SKU015,2025-04-03,2,Queijo,Fancy,27.02,70.79,43.77000000000001
CLI08194,28,6827.72,SP,Instagram,PED014564,SKU032,2025-11-06,5,Chocolate,Padrão,29.64,36.07,6.43
CLI08194,28,6827.72,SP,Instagram,PED020545,SKU028,2025-08-30,2,Café,Fancy,21.85,62.6,40.75
CLI08194,28,6827.72,SP,Instagram,PED023539,SKU003,2025-01-16,4,Café,Padrão,28.73,37.16,8.429999999999996
CLI08194,28,6827.72,SP,Instagram,PED044533,SKU048,2025-08-04,1,Chocolate,Fancy,32.15,97.58,65.43
CLI08195,40,3181.29,PE,Google,PED003537,SKU004,2025-10-12,3,Vinho,Padrão,15.7,20.26,4.560000000000002
CLI08195,40,3181.29,PE,Google,PED008745,SKU002,2025-10-25,2,Vinho,Padrão,13.96,19.13,5.169999999999998
CLI08195,40,3181.29,PE,Google,PED032093,SKU043,2025-02-13,4,Chocolate,Padrão,12.3,17.05,4.75
CLI08195,40,3181.29,PE,Google,PED044098,SKU050,2025-04-15,4,Chocolate,Padrão,13.55,18.75,5.199999999999999
CLI08195,40,3181.29,PE,Google,PED046953,SKU032,2025-12-07,4,Chocolate,Padrão,29.64,36.07,6.43
CLI08196,51,7055.38,MG,Google,PED000289,SKU026,2025-08-31,4,Vinho,Padrão,17.76,22.58,4.819999999999997
CLI08196,51,7055.38,MG,Google,PED005329,SKU042,2025-08-31,2,Café,Padrão,22.14,29.93,7.789999999999999
CLI08196,51,7055.38,MG,Google,PED006251,SKU014,2025-08-24,5,Chocolate,Padrão,19.99,27.88,7.890000000000001
CLI08196,51,7055.38,MG,Google,PED009527,SKU002,2025-06-25,3,Vinho,Padrão,13.96,19.13,5.169999999999998
CLI08196,51,7055.38,MG,Google,PED027428,SKU030,2025-12-25,3,Chocolate,Padrão,21.01,27.55,6.539999999999999
CLI08196,51,7055.38,MG,Google,PED030801,SKU033,2025-07-31,3,Vinho,Padrão,25.99,33.35,7.360000000000003
CLI08196,51,7055.38,MG,Google,PED038345,SKU013,2025-10-22,5,Café,Padrão,13.05,16.27,3.219999999999999
CLI08196,51,7055.38,MG,Google,PED048517,SKU046,2025-06-14,2,Café,Fancy,28.93,92.47,63.54
CLI08197,69,15214.41,RS,Google,PED000723,SKU037,2025-12-28,2,Vinho,Fancy,22.55,50.24,27.69
CLI08197,69,15214.41,RS,Google,PED006427,SKU001,2025-11-07,1,Chocolate,Fancy,36.19,101.34,65.15
CLI08197,69,15214.41,RS,Google,PED017627,SKU020,2025-04-02,4,Vinho,Padrão,13.27,18.56,5.289999999999999
CLI08197,69,15214.41,RS,Google,PED023581,SKU013,2025-02-11,4,Café,Padrão,13.05,16.27,3.219999999999999
CLI08198,57,6547.16,BA,Google,PED001667,SKU020,2025-09-04,4,Vinho,Padrão,13.27,18.56,5.289999999999999
CLI08198,57,6547.16,BA,Google,PED026611,SKU039,2025-03-05,2,Queijo,Fancy,37.03,128.84,91.81
CLI08198,57,6547.16,BA,Google,PED038755,SKU040,2025-02-09,2,Chocolate,Padrão,12.65,17.56,4.909999999999998
CLI08198,57,6547.16,BA,Google,PED045767,SKU016,2025-03-14,1,Vinho,Fancy,44.92,112.37,67.45
CLI08199,40,7156.56,BA,Orgânico,PED002009,SKU037,2025-12-13,2,Vinho,Fancy,22.55,50.24,27.69
CLI08199,40,7156.56,BA,Orgânico,PED003660,SKU029,2025-06-28,1,Café,Fancy,19.0,46.93,27.93
CLI08199,40,7156.56,BA,Orgânico,PED004822,SKU035,2025-04-27,5,Vinho,Padrão,25.3,32.16,6.859999999999996
CLI08199,40,7156.56,BA,Orgânico,PED006662,SKU022,2025-09-09,3,Vinho,Padrão,24.91,33.34,8.430000000000003
CLI08199,40,7156.56,BA,Orgânico,PED021506,SKU039,2025-11-20,1,Queijo,Fancy,37.03,128.84,91.81
CLI08199,40,7156.56,BA,Orgânico,PED021718,SKU017,2025-05-24,1,Café,Fancy,49.65,128.55,78.9
CLI08199,40,7156.56,BA,Orgânico,PED030175,SKU014,2025-06-03,3,Chocolate,Padrão,19.99,27.88,7.890000000000001
CLI08199,40,7156.56,BA,Orgânico,PED041890,SKU012,2025-02-07,3,Café,Padrão,21.24,29.1,7.860000000000003
CLI08199,40,7156.56,BA,Orgânico,PED043099,SKU046,2025-09-05,1,Café,Fancy,28.93,92.47,63.54
CLI08200,46,13627.73,PE,Google,PED018491,SKU029,2025-10-03,2,Café,Fancy,19.0,46.93,27.93
CLI08201,48,5145.56,MG,Orgânico,PED002446,SKU034,2025-05-21,4,Café,Padrão,28.01,34.38,6.370000000000001
CLI08201,48,5145.56,MG,Orgânico,PED005734,SKU032,2025-06-23,2,Chocolate,Padrão,29.64,36.07,6.43
CLI08201,48,5145.56,MG,Orgânico,PED011416,SKU040,2025-10-20,4,Chocolate,Padrão,12.65,17.56,4.909999999999998
CLI08201,48,5145.56,MG,Orgânico,PED011514,SKU026,2025-06-19,4,Vinho,Padrão,17.76,22.58,4.819999999999997
CLI08201,48,5145.56,MG,Orgânico,PED012436,SKU035,2025-05-27,4,Vinho,Padrão,25.3,32.16,6.859999999999996
CLI08201,48,5145.56,MG,Orgânico,PED024935,SKU023,2025-12-10,2,Vinho,Padrão,18.37,23.98,5.609999999999999
CLI08201,48,5145.56,MG,Orgânico,PED029325,SKU003,2025-12-13,3,Café,Padrão,28.73,37.16,8.429999999999996
CLI08202,24,2401.77,SC,Orgânico,PED003790,SKU043,2025-07-27,5,Chocolate,Padrão,12.3,17.05,4.75
CLI08202,24,2401.77,SC,Orgânico,PED019219,SKU013,2025-12-22,3,Café,Padrão,13.05,16.27,3.219999999999999
CLI08202,24,2401.77,SC,Orgânico,PED024292,SKU043,2025-11-15,3,Chocolate,Padrão,12.3,17.05,4.75
CLI08202,24,2401.77,SC,Orgânico,PED041298,SKU012,2025-08-14,4,Café,Padrão,21.24,29.1,7.860000000000003
CLI08202,24,2401.77,SC,Orgânico,PED042177,SKU031,2025-10-02,2,Queijo,Padrão,14.02,17.8,3.780000000000001
CLI08202,24,2401.77,SC,Orgânico,PED042233,SKU038,2025-06-21,2,Queijo,Fancy,41.12,86.83,45.71
CLI08203,57,6546.9,MG,Orgânico,PED014038,SKU040,2025-04-07,5,Chocolate,Padrão,12.65,17.56,4.909999999999998
CLI08203,57,6546.9,MG,Orgânico,PED024345,SKU036,2025-11-26,2,Queijo,Padrão,8.56,10.97,2.41
CLI08203,57,6546.9,MG,Orgânico,PED033996,SKU032,2025-10-16,4,Chocolate,Padrão,29.64,36.07,6.43
CLI08203,57,6546.9,MG,Orgânico,PED044079,SKU013,2025-11-23,4,Café,Padrão,13.05,16.27,3.219999999999999
CLI08204,50,3446.31,SC,Google,PED005874,SKU030,2025-03-28,4,Chocolate,Padrão,21.01,27.55,6.539999999999999
CLI08204,50,3446.31,SC,Google,PED011844,SKU048,2025-03-31,2,Chocolate,Fancy,32.15,97.58,65.43
CLI08204,50,3446.31,SC,Google,PED014185,SKU013,2025-11-04,5,Café,Padrão,13.05,16.27,3.219999999999999
CLI08204,50,3446.31,SC,Google,PED015883,SKU005,2025-04-12,2,Café,Padrão,8.25,10.54,2.289999999999999
CLI08204,50,3446.31,SC,Google,PED016928,SKU014,2025-05-09,3,Chocolate,Padrão,19.99,27.88,7.890000000000001
CLI08204,50,3446.31,SC,Google,PED021118,SKU007,2025-04-14,2,Chocolate,Padrão,10.68,13.22,2.540000000000001
CLI08204,50,3446.31,SC,Google,PED043541,SKU009,2025-01-07,3,Queijo,Padrão,11.4,14.19,2.789999999999999
CLI08204,50,3446.31,SC,Google,PED043881,SKU012,2025-07-27,2,Café,Padrão,21.24,29.1,7.860000000000003
CLI08205,38,7519.71,RJ,Orgânico,PED000330,SKU044,2025-07-14,1,Café,Fancy,33.82,116.07,82.25
CLI08205,38,7519.71,RJ,Orgânico,PED003015,SKU044,2025-12-31,1,Café,Fancy,33.82,116.07,82.25
CLI08205,38,7519.71,RJ,Orgânico,PED006736,SKU022,2025-02-15,3,Vinho,Padrão,24.91,33.34,8.430000000000003
CLI08205,38,7519.71,RJ,Orgânico,PED021562,SKU033,2025-11-23,5,Vinho,Padrão,25.99,33.35,7.360000000000003
CLI08205,38,7519.71,RJ,Orgânico,PED022180,SKU022,2025-01-10,4,Vinho,Padrão,24.91,33.34,8.430000000000003
CLI08205,38,7519.71,RJ,Orgânico,PED026401,SKU020,2025-07-01,5,Vinho,Padrão,13.27,18.56,5.289999999999999
CLI08205,38,7519.71,RJ,Orgânico,PED029165,SKU024,2025-11-06,5,Café,Padrão,22.37,29.42,7.050000000000001
CLI08205,38,7519.71,RJ,Orgânico,PED035971,SKU002,2025-11-27,4,Vinho,Padrão,13.96,19.13,5.169999999999998
CLI08205,38,7519.71,RJ,Orgânico,PED039350,SKU022,2025-10-09,3,Vinho,Padrão,24.91,33.34,8.430000000000003
CLI08205,38,7519.71,RJ,Orgânico,PED048574,SKU018,2025-10-11,5,Café,Padrão,5.9,7.71,1.8099999999999996
CLI08206,19,2619.74,RJ,TikTok,PED033362,SKU045,2025-04-02,2,Queijo,Fancy,23.07,70.64,47.57
CLI08206,19,2619.74,RJ,TikTok,PED037747,SKU008,2025-05-19,1,Queijo,Fancy,19.92,44.93,25.009999999999998
CLI08206,19,2619.74,RJ,TikTok,PED048763,SKU045,2025-05-05,1,Queijo,Fancy,23.07,70.64,47.57
CLI08206,19,2619.74,RJ,TikTok,PED049180,SKU048,2025-03-13,2,Chocolate,Fancy,32.15,97.58,65.43
CLI08207,35,7435.06,SC,Instagram,PED000730,SKU049,2025-09-11,2,Café,Fancy,31.37,77.62,46.25
CLI08207,35,7435.06,SC,Instagram,PED003230,SKU039,2025-09-17,2,Queijo,Fancy,37.03,128.84,91.81
CLI08207,35,7435.06,SC,Instagram,PED003772,SKU014,2025-09-05,3,Chocolate,Padrão,19.99,27.88,7.890000000000001
CLI08207,35,7435.06,SC,Instagram,PED006637,SKU044,2025-03-07,1,Café,Fancy,33.82,116.07,82.25
CLI08207,35,7435.06,SC,Instagram,PED007918,SKU015,2025-05-16,2,Queijo,Fancy,27.02,70.79,43.77000000000001
CLI08207,35,7435.06,SC,Instagram,PED028206,SKU017,2025-10-28,2,Café,Fancy,49.65,128.55,78.9
CLI08207,35,7435.06,SC,Instagram,PED034972,SKU010,2025-06-15,2,Chocolate,Fancy,22.36,48.84,26.480000000000004
CLI08208,64,6666.7,RS,Orgânico,PED004228,SKU003,2025-05-19,4,Café,Padrão,28.73,37.16,8.429999999999996
CLI08208,64,6666.7,RS,Orgânico,PED016189,SKU008,2025-06-14,2,Queijo,Fancy,19.92,44.93,25.009999999999998
CLI08208,64,6666.7,RS,Orgânico,PED017552,SKU034,2025-02-23,2,Café,Padrão,28.01,34.38,6.370000000000001
CLI08208,64,6666.7,RS,Orgânico,PED028067,SKU012,2025-03-05,4,Café,Padrão,21.24,29.1,7.860000000000003
CLI08208,64,6666.7,RS,Orgânico,PED033115,SKU029,2025-11-20,2,Café,Fancy,19.0,46.93,27.93
CLI08209,50,10786.49,PE,Google,PED009128,SKU034,2025-02-20,4,Café,Padrão,28.01,34.38,6.370000000000001
CLI08209,50,10786.49,PE,Google,PED010946,SKU042,2025-01-23,3,Café,Padrão,22.14,29.93,7.789999999999999
CLI08209,50,10786.49,PE,Google,PED018654,SKU043,2025-07-25,3,Chocolate,Padrão,12.3,17.05,4.75
CLI08209,50,10786.49,PE,Google,PED026771,SKU027,2025-10-03,4,Queijo,Padrão,16.11,20.55,4.440000000000001
CLI08210,54,8338.68,PE,Google,PED000726,SKU026,2025-10-11,2,Vinho,Padrão,17.76,22.58,4.819999999999997
CLI08210,54,8338.68,PE,Google,PED001200,SKU019,2025-04-24,2,Queijo,Padrão,6.62,8.72,2.1000000000000005
CLI08210,54,8338.68,PE,Google,PED005699,SKU019,2025-07-29,3,Queijo,Padrão,6.62,8.72,2.1000000000000005
CLI08210,54,8338.68,PE,Google,PED013818,SKU014,2025-03-13,3,Chocolate,Padrão,19.99,27.88,7.890000000000001
CLI08210,54,8338.68,PE,Google,PED029815,SKU011,2025-07-05,2,Queijo,Fancy,29.61,95.33,65.72
CLI08210,54,8338.68,PE,Google,PED040328,SKU011,2025-08-15,2,Queijo,Fancy,29.61,95.33,65.72
CLI08211,51,5625.0,PR,Orgânico,PED005673,SKU019,2025-02-07,3,Queijo,Padrão,6.62,8.72,2.1000000000000005
CLI08211,51,5625.0,PR,Orgânico,PED013402,SKU029,2025-12-05,2,Café,Fancy,19.0,46.93,27.93
CLI08211,51,5625.0,PR,Orgânico,PED041278,SKU049,2025-12-19,1,Café,Fancy,31.37,77.62,46.25
CLI08212,37,5929.94,PR,Orgânico,PED032348,SKU021,2025-05-18,2,Queijo,Fancy,34.11,92.27,58.16
CLI08212,37,5929.94,PR,Orgânico,PED046702,SKU050,2025-03-27,2,Chocolate,Padrão,13.55,18.75,5.199999999999999
CLI08213,52,10437.78,SP,Orgânico,PED008401,SKU030,2025-09-19,5,Chocolate,Padrão,21.01,27.55,6.539999999999999
